licence_numbers,business_name,name_of_license,premise_address,trimmed_address,latitude,longitude
B02008E000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"845 YISHUN STREET 81 #01-184, S(760845)",845 YISHUN STREET 81 ,1.416079404249,103.835019190337
B02011P000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"524A JELAPANG ROAD #03-13/18, GREENRIDGE SHOPPING CENTRE S(671524)",524A JELAPANG ROAD ,1.38529556252963,103.766170532051
B02012N000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"768 WOODLANDS AVENUE 6 #01-34, WOODLANDS MART S(730768)",768 WOODLANDS AVENUE 6 ,1.44571784134906,103.798166316676
B02015J000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"122 ANG MO KIO AVENUE 3 #01-1753,#01-1757,#01-1755, S(560122)",122 ANG MO KIO AVENUE 3 ,1.37018860668947,103.843413231524
B02017C000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"301 WOODLANDS STREET 31 #01-217, S(730301)",301 WOODLANDS STREET 31 ,1.4315052703273,103.773515659097
B02020N000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"1 JELEBU ROAD #02-20,#01-15, BUKIT PANJANG PLAZA S(677743)",1 JELEBU ROAD ,1.37992045176243,103.764357180314
B02021L000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"30 SEMBAWANG DRIVE #B1-01-03, SUN PLAZA S(757713)",30 SEMBAWANG DRIVE ,1.44820036592783,103.819530140823
B02022K000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"71 WOODLANDS AVENUE 3 #01-01, MARSILING MRT STATION S(739044)",71 WOODLANDS AVENUE 3 ,1.43262603485889,103.774051197031
B02024E000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"888 WOODLANDS DRIVE 50 #01-757, 888 PLAZA S(730888)",888 WOODLANDS DRIVE 50 ,1.43712301500434,103.795314383823
B02025C000,fairprice,NTUC FAIRPRICE CO-OPERATIVE LTD,"414 YISHUN RING ROAD #01-1853, S(760414)",414 YISHUN RING ROAD ,1.42452849741737,103.846595546746
B02026B000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"445 FAJAR ROAD #01-536, S(670445)",445 FAJAR ROAD ,1.38339951629579,103.771086145173
B02032E000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"161 ANG MO KIO AVENUE 4 #01-504, S(560161)",161 ANG MO KIO AVENUE 4 ,1.37416445374568,103.839549130658
B02034B000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"30 WOODLANDS AVENUE 1, WOODGROVE S(739065)","30 WOODLANDS AVENUE 1, WOODGROVE S(739065)",1.42898765704375,103.780916973423
B02035A000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"548 WOODLANDS DRIVE 44 #01-37/38, VISTA POINT S(730548)",548 WOODLANDS DRIVE 44 ,1.43099931590445,103.794101574732
B02037X000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"883 WOODLANDS STREET 82 #01-498, WOODLANDS NORTH PLAZA S(730883)",883 WOODLANDS STREET 82 ,1.44283592110679,103.790770766025
B02038P000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"925 YISHUN CENTRAL 1 #01-211, S(760925)",925 YISHUN CENTRAL 1 ,1.42750549654333,103.837125284539
B02039N000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"293 YISHUN STREET 22 #01-261, S(760293)",293 YISHUN STREET 22 ,1.43611425409216,103.837605235958
B02041C000,hwa soon heng mini supermarket,Tan Kwee Eng,"327 YISHUN RING ROAD #01-1320, S(760327)",327 YISHUN RING ROAD ,1.43007109914643,103.842396446526
B02060V000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"256 BANGKIT ROAD #01-69, S(670256)",256 BANGKIT ROAD ,1.37904775889844,103.773004042544
B02093B000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"301 YISHUN AVENUE 2 #01-02, YISHUN MRT STATION S(769093)",301 YISHUN AVENUE 2 ,1.42951728655037,103.835058273602
B02099L000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"849 YISHUN RING ROAD #01-3703, S(760849)",849 YISHUN RING ROAD ,1.41695924255318,103.83535191292
B03074A000,The butcher,THE BUTCHER (SINGAPORE) PTE. LTD.,"44 JALAN MERAH SAGA #01-50, S(278116)",44 JALAN MERAH SAGA ,1.31192195425084,103.796844037126
B03078N000,Fish market,ROSWELL ENTERPRISE PTE. LTD.,"34 GREENWOOD AVENUE, S(289236)","34 GREENWOOD AVENUE, S(289236)",1.33404340243954,103.805760811059
B03099C000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"628 SENJA ROAD #01-01, S(670628)",628 SENJA ROAD ,1.38509602471476,103.760218434373
B85098V000,HAO MART,HAO MART PTE. LTD.,"239 YISHUN RING ROAD #01-1150, S(760239)",239 YISHUN RING ROAD ,1.43359514649201,103.839685373602
B92077A000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"418 YISHUN AVENUE 11 #01-433, S(760418)",418 YISHUN AVENUE 11 ,1.4248993192219,103.847249789758
B98014C000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"215 ANG MO KIO AVENUE 1 #01-877, S(560215)",215 ANG MO KIO AVENUE 1 ,1.36655830166122,103.841624082978
B99041L000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"1 ORCHID CLUB ROAD #01-34, ORCHID COUNTRY CLUB S(769162)",1 ORCHID CLUB ROAD ,1.41119819060234,103.844438313314
C02024A000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"1 FIFTH AVENUE #01-05, GUTHRIE HOUSE S(268802)",1 FIFTH AVENUE ,1.33077492770988,103.795713392342
C02025V000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"293 HOLLAND ROAD, COLD STORAGE JELITA S(278628)","293 HOLLAND ROAD, COLD STORAGE JELITA S(278628)",1.31816756917,103.907040769155
C02026X000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"2 JURONG EAST STREET 21 #01-100, IMM BUILDING S(609601)",2 JURONG EAST STREET 21 ,1.33491758755437,103.746877132868
C02032A000,LOTUS GROCERY,LOTUS GROCERY,"15 ENG KONG TERRACE, ENG KONG PARK S(598987)","15 ENG KONG TERRACE, ENG KONG PARK S(598987)",1.33638188559532,103.768386558311
C02033V000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"154A BUKIT BATOK WEST AVENUE 8 #01-01, S(651154)",154A BUKIT BATOK WEST AVENUE 8 ,1.34737180152613,103.743698106143
C02034X000,fairprice,NTUC FAIRPRICE CO-OPERATIVE LTD,"587 BUKIT TIMAH ROAD, CORONATION PLAZA S(269707)","587 BUKIT TIMAH ROAD, CORONATION PLAZA S(269707)",1.31643963008359,103.835487584433
C02035P000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"451 CLEMENTI AVENUE 3 #01-307, S(120451)",451 CLEMENTI AVENUE 3 ,1.31248109025097,103.765476495005
C02036N000,FAIRPRICE FINEST,NTUC FAIRPRICE CO-OPERATIVE LTD,"1 JALAN ANAK BUKIT #B2-01,#B1-01, BUKIT TIMAH PLAZA S(588996)",1 JALAN ANAK BUKIT ,1.33875930729064,103.778600077834
C02037L000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"135 JURONG EAST STREET 13 #01-337, S(600135)",135 JURONG EAST STREET 13 ,1.33382294191646,103.739755036969
C02038K000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"1 JURONG WEST CENTRAL 2 #B1-09, JURONG POINT S(648886)",1 JURONG WEST CENTRAL 2 ,1.33945200436319,103.706685012654
C02040A000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"63/66 YUNG KUANG ROAD, #01-119/02-119 S(610063) #01-119/02-119","63/66 YUNG KUANG ROAD, ",1.33072542257431,103.721913762657
C02041V000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"399 YUNG SHENG ROAD, #01-43A & 01-35 S(610399) #01-43A & 01-35","399 YUNG SHENG ROAD, ",1.33484487471259,103.720462024278
C02046K000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"1 BUKIT BATOK CENTRAL LINK #B1-01, WEST MALL S(658713)",1 BUKIT BATOK CENTRAL LINK ,1.34992152880216,103.749171990184
C02047J000,U Stars Supermarket,U STARS SUPERMARKET PTE. LTD.,"345 CLEMENTI AVENUE 5 #01-78, S(120345)",345 CLEMENTI AVENUE 5 ,1.31770281154049,103.769076731999
C02048E000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"144 UPPER BUKIT TIMAH ROAD #B1-01, BEAUTY WORLD CENTRE S(588177)",144 UPPER BUKIT TIMAH ROAD ,1.34241264188642,103.776539385406
C02050X000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"3 YUAN CHING ROAD #01-, #01-01A/02 S(618642) #01-01A/02",3 YUAN CHING ROAD ,1.32547408835086,103.725247683743
C02052N000,ridgewood gourmet,Yeo Keng Guan,"5 RIDGEWOOD CLOSE, RIDGEWOOD CONDOMINIUM S(276696)","5 RIDGEWOOD CLOSE, RIDGEWOOD CONDOMINIUM S(276696)",1.3166189803866,103.77894725541
C02053L000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"166 BUKIT BATOK WEST AVENUE 8, #01-256/258 S(650166) #01-256/258","166 BUKIT BATOK WEST AVENUE 8, ",1.34715255032968,103.742824825591
C02080E000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"61 TEBAN GARDENS ROAD #01-21, S(600061)",61 TEBAN GARDENS ROAD ,1.3223749703177,103.738412755847
C02104B000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"10 BUKIT BATOK CENTRAL #01-08, S(659958)",10 BUKIT BATOK CENTRAL ,1.34903331201636,103.749566478309
C03010C000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"1 MARITIME SQUARE, HARBOURFRONT CENTRE S(099253) #01-47/48/49/50","1 MARITIME SQUARE, HARBOURFRONT CENTRE S(099253) ",1.26396991176004,103.820243325181
C79031J000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"21 GHIM MOH ROAD #01-177, S(270021)",21 GHIM MOH ROAD ,1.31010302594118,103.788545950724
C85274C000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"345 JURONG EAST STREET 31 #01-29, S(600345)",345 JURONG EAST STREET 31 ,1.34551210586752,103.73121914575
C99107C000,The Seafood Market Place by Song Fish,SONG FISH DEALER PTE LTD,"1 JURONG WEST CENTRAL 2 #B1-26, JURONG POINT SHOPPING CENTRE S(648886)",1 JURONG WEST CENTRAL 2 ,1.33945200436319,103.706685012654
CE04086K000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"57 DAWSON ROAD #01-01, DAWSON PLACE S(142057)",57 DAWSON ROAD ,1.29270339855062,103.810958956467
CE04334P000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"233 ANG MO KIO AVENUE 3 #01-1168, S(560233)",233 ANG MO KIO AVENUE 3 ,1.36754924977907,103.836740628478
CE04558K000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"108 MCNAIR ROAD #01-295, S(321108)",108 MCNAIR ROAD ,1.3216190383169,103.859382719506
CE04561V000,-,SHENG SIONG SUPERMARKET PTE LTD,"19 SERANGOON NORTH AVENUE 5 #01-01/02, S(554913)",19 SERANGOON NORTH AVENUE 5 ,1.37563500157221,103.871996419103
CE05039P000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"201 YISHUN AVENUE 2 #01-03, KHATIB MRT STATION S(769092)",201 YISHUN AVENUE 2 ,1.41758906054002,103.833061043125
CE05096V000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"316B ANG MO KIO STREET 31 #01-11, MULTI STOREY CAR PARK S(563316)",316B ANG MO KIO STREET 31 ,1.36462540270464,103.847677034369
CE05295K000,FairPrice,NTUC FAIRPRICE CO-OPERATIVE LTD,"71 KALLANG BAHRU #02-531, S(330071)",71 KALLANG BAHRU ,1.3209929422065,103.870389998344
CE05380X000,LITTLE FARMS,LITTLE FARMS PTE. LTD.,"491 RIVER VALLEY ROAD #01-20,#01-20K,#01-24,#01-25, S(248371)",491 RIVER VALLEY ROAD ,1.2930991715203,103.827046215651
CE05487V000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"1 JALAN BUKIT MERAH #01-4500, S(150001)",1 JALAN BUKIT MERAH ,1.28645354030174,103.808242400418
CE06044N000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"491 RIVER VALLEY ROAD #01-14, VALLEY POINT S(248371)",491 RIVER VALLEY ROAD ,1.2930991715203,103.827046215651
CE06464C000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"501 BUKIT TIMAH ROAD #01-02, CLUNY COURT S(259760)",501 BUKIT TIMAH ROAD ,1.32257316934913,103.814245542255
CE06L48L000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"10 SINARAN DRIVE #04-47/48, SQUARE 2 S(307506)",10 SINARAN DRIVE ,1.32044103104797,103.844192628979
CE06M36N000,FAIRPRICE XTRA,NTUC FAIRPRICE CO-OPERATIVE LTD,"53 ANG MO KIO AVENUE 3 #B2-40, S(569933)",53 ANG MO KIO AVENUE 3 ,1.36923561405404,103.848693181185
CE07320C000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"43 CAMBRIDGE ROAD #01-15, S(210043)",43 CAMBRIDGE ROAD ,1.31536302699791,103.849434501824
CE07705A000,FPXpress,CHEERS HOLDINGS (2004) PTE. LTD.,"30 GREENWOOD AVENUE, HILLCREST PARK S(289230)","30 GREENWOOD AVENUE, HILLCREST PARK S(289230)",1.33176092057825,103.806586709072
CE07783P000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"88 TANGLIN HALT ROAD #01-10, MULTI STOREY CAR PARK S(141088)",88 TANGLIN HALT ROAD ,1.30178506364186,103.798226442608
CE07D83B000,FairPrice,NTUC FAIRPRICE CO-OPERATIVE LTD,"5 UPPER BOON KENG ROAD #01-05, MULTI STOREY CAR PARK S(380005)",5 UPPER BOON KENG ROAD ,1.31264014497827,103.872491873561
CE08015J000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"18/20 KIM TIAN ROAD, KAI FOOK MANSION S(169252)","18/20 KIM TIAN ROAD, KAI FOOK MANSION S(169252)",1.28481163867942,103.829306826998
CE08808B000,swiss butchery,SWISS BUTCHERY PTE LTD,"56 TANGLIN ROAD #01-02, S(247964)",56 TANGLIN ROAD ,1.30561166483047,103.82296294094
CE08H32N000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"80 LORONG LIMAU #01-191, S(320080)",80 LORONG LIMAU ,1.32379607125113,103.855670620709
CE09512V000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"512 BISHAN STREET 13 #01-524, S(570512)",512 BISHAN STREET 13 ,1.34962234975345,103.849881702733
CE09685B000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"20 GREENWOOD AVENUE, HILLCREST PARK S(289215)","20 GREENWOOD AVENUE, HILLCREST PARK S(289215)",1.33149129253859,103.806809027748
CE09744N000,-,yeo hock heng,"5 ALJUNIED ROAD, S(389797)","5 ALJUNIED ROAD, S(389797)",1.31357604994103,103.881877795334
CE09874X000,MINI MART,AL MARCHE PTE. LTD.,"2 MARINA BOULEVARD #B1-05, SAIL @ MARINA BAY, THE S(018987)",2 MARINA BOULEVARD ,1.28076943476846,103.852658562152
CE09902A000,-,NG LIAN TEE,"7 GREENDALE AVENUE, GREENDALE COURT S(289504)","7 GREENDALE AVENUE, GREENDALE COURT S(289504)",1.33160017952608,103.807128075387
CE09H10X000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"180 KITCHENER ROAD #B1-09/10, CITY SQUARE MALL S(208539)",180 KITCHENER ROAD ,1.31135169933195,103.856724057693
CE10085L000,PRB TRADING,PRB TRADING PTE. LTD.,"230 GEYLANG ROAD, #B1-01 & #01-01 S(389290)","230 GEYLANG ROAD, ",1.31208817725995,103.877388748956
CE10637N000,FAMILY NEEDS,FAMILY NEEDS PTE. LTD.,"64 RANGOON ROAD, R66 APARTMENTS S(218354)","64 RANGOON ROAD, R66 APARTMENTS S(218354)",1.3342857413453,103.798850931381
CE10B87J000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"383 BUKIT TIMAH ROAD #01-09A, ALOCASSIA APARTMENTS S(259727)",383 BUKIT TIMAH ROAD ,1.31943645952176,103.827347301883
CE10I13B000,FOODIE MARKET PLACE,FOODIE MARKET PLACE PTE. LTD.,"225 OUTRAM ROAD, S(169038)","225 OUTRAM ROAD, S(169038)",1.2834507756763,103.835371238027
CE11B47P000,HAO MART,HAO MART PTE. LTD.,"32 LORONG 11 GEYLANG, S(388724)","32 LORONG 11 GEYLANG, S(388724)",1.31346903148114,103.877004748853
CE11C49E000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"26 JALAN MEMBINA #01-07, S(161026)",26 JALAN MEMBINA ,1.28263437649669,103.825595753657
CE11F41C000,FAIRPRICE SHOP,NTUC FAIRPRICE CO-OPERATIVE LTD,"150 SILAT AVENUE #01-44, S(160150)",150 SILAT AVENUE ,1.27707706824333,103.831425856916
CE11H82X000,KOSHER SHOP,"Jewish Welfare Board, Singapore, The","24 WATERLOO STREET #02-01, JEWISH SYNAGOGUE S(187950)",24 WATERLOO STREET ,1.29824653795901,103.850683298453
CE11M39P000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"6 SCOTTS ROAD, SCOTTS SQUARE S(228209) #B1-03/07 & #B1-10","6 SCOTTS ROAD, SCOTTS SQUARE S(228209) ",1.30788492696723,103.83273062786
CE11N90C000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"712 ANG MO KIO AVENUE 6 #01-4056, S(560712)",712 ANG MO KIO AVENUE 6 ,1.3714109677026,103.847084468485
CE11P32L000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"1 SELETAR ROAD #01-11, GREENWICH, THE S(807011)",1 SELETAR ROAD ,1.38736769500018,103.869348049282
CE12096L000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"1 JALAN BERSEH #B1-03/22, NEW WORLD CENTRE S(209037)",1 JALAN BERSEH ,1.30778509510261,103.857010982845
CE12546B000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"301 GEYLANG ROAD, BCH@301 S(389344) #01-02, #02-01/02/03/04/05","301 GEYLANG ROAD, BCH@301 S(389344) ",1.31272117351252,103.878642017231
CE12695A000,HAO MART,HAO MART PTE. LTD.,"74 WHAMPOA DRIVE #01-332,#01-336,#01-334, S(320074)",74 WHAMPOA DRIVE ,1.32471579654689,103.857752875203
CE12H50C000,FAIRPRICE FINEST,NTUC FAIRPRICE CO-OPERATIVE LTD,"100 TRAS STREET #B1-01, 100 AM S(079027)",100 TRAS STREET ,1.27468281482263,103.843488359469
CE12H94B000,PRIME SUPERMARKET,PRIME SUPERMARKET (1996) PTE LTD,"542B SERANGOON NORTH AVENUE 3 #02-01, MUTLI STOREY CAR PARK S(552542)",542B SERANGOON NORTH AVENUE 3 ,1.37368393003779,103.871416978631
CE12J32X000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"2 ANG MO KIO DRIVE #01-12, ITE COLLEGE CENTRAL S(567720)",2 ANG MO KIO DRIVE ,1.37789204076074,103.856411982029
CE12V01C000,HAO MART,HAO MART PTE. LTD.,"16 JALAN KURAS, SEMBAWANG HILLS ESTATE S(577729)","16 JALAN KURAS, SEMBAWANG HILLS ESTATE S(577729)",1.37081140863702,103.830171779563
CE13539N000,SuperNature,CULINA PTE. LTD.,"583 ORCHARD ROAD, FORUM S(238884) #B1-05/06/07/08/09","583 ORCHARD ROAD, FORUM S(238884) ",1.30619579912712,103.828509016327
CE13O90C000,FAIRPRICE FINEST,NTUC FAIRPRICE CO-OPERATIVE LTD,"20 AH HOOD ROAD #02-01, S(329984)",20 AH HOOD ROAD ,1.32702991607724,103.846490871841
CE13R25C000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"447A JALAN KAYU #01-02, S(791447)",447A JALAN KAYU ,1.39213828470085,103.872490555974
CE13S05E000,LABIBA ENTERPRISE,HAMINI PTE. LTD.,"249 JALAN KAYU, S(799473)","249 JALAN KAYU, S(799473)",1.33970615683211,103.711492161909
CE13Z03L000,GIANT HYPERFRESH,COLD STORAGE SINGAPORE (1983) PTE LTD,"3 TEMASEK BOULEVARD #B1-154,#B1-155,#B1-156, SUNTEC CITY MALL S(038983)",3 TEMASEK BOULEVARD ,1.29571152468885,103.858552585838
CE13Z38L000,AP,AP HOUSE PTE. LTD.,"12 MARINA VIEW #01-06/08, ASIA SQUARE TOWER 2 S(018961) (3 Units: 6, 7 & 8)",12 MARINA VIEW ,1.27822949964567,103.850812513482
CE13Z98K000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"808 FRENCH ROAD #01-01, KITCHENER COMPLEX S(200808)",808 FRENCH ROAD ,1.30878216502928,103.861378522287
CE14938E000,SONG FISH- SEAFOOD MARKET PLACE,SONG FISH DEALER PTE LTD,"133 NEW BRIDGE ROAD #B1-26, CHINATOWN POINT S(059413)",133 NEW BRIDGE ROAD ,1.28499882847401,103.844697081142
CE14G71E000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"16 ENGGOR STREET, ALTEZ S(079717) (UNITS: #01-05/06/07/08)","16 ENGGOR STREET, ALTEZ S(079717) (UNITS: ",1.29965226936589,103.898829231978
CE14G73B000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"12 KALLANG AVENUE #01-47, APERIA S(339511)",12 KALLANG AVENUE ,1.3097112065077,103.864326436447
CE14L50J000,FAIRPRICE FINEST,NTUC FAIRPRICE CO-OPERATIVE LTD,"33 SENGKANG WEST AVENUE #B2-24, THE SELETAR MALL S(797653)",33 SENGKANG WEST AVENUE ,1.39131549124709,103.876213231014
CE14Q85A000,B&S MINIMART,B & S MINI MART PTE. LTD.,"310 GEYLANG ROAD, S(389349)","310 GEYLANG ROAD, S(389349)",1.3234229080628,103.852386398967
CE15023A000,GW MINIMART,GW TRADER PTE. LTD.,"8 SELETAR NORTH LINK #G1-03, PPT LODGE 1A S(797455)",8 SELETAR NORTH LINK ,1.41833138632619,103.896447883223
CE15042P000,PHAN99 SUPERMART,PHAN99 INVESTMENTS PTE. LTD.,"2 SELETAR NORTH LINK #01-38, PPT LODGE 1B S(797601)",2 SELETAR NORTH LINK ,1.41764102542684,103.896348101989
CE15577J000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"442 ORCHARD ROAD #B1-01/11, ORCHARD HOTEL S(238879)",442 ORCHARD ROAD ,1.30766860940267,103.828164396352
CE15695V000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"279 SENGKANG EAST AVENUE #01-06, MULTI STOREY CAR PARK S(540279)",279 SENGKANG EAST AVENUE ,1.38621835549802,103.892995495476
CE15B61K000,U Stars Supermarket,U STARS SUPERMARKET PTE. LTD.,"330 ANCHORVALE STREET #01-01, S(540330)",330 ANCHORVALE STREET ,1.3968497990014,103.889246755784
CE15F60K000,HUBER'S,HUBER'S PTE. LTD.,"22 DEMPSEY ROAD, 1st & 2nd storey S(249679) 1st & 2nd storey","22 DEMPSEY ROAD, 1st & 2nd storey S(249679) 1st & 2nd storey",1.30679240314535,103.810185814417
CE15G35E000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"20 LENGKOK BAHRU #01-13, S(159053)",20 LENGKOK BAHRU ,1.28686170538596,103.813904189286
CE15J25N000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"85 DAWSON ROAD #01-01, MULTI STOREY CAR PARK S(141085)",85 DAWSON ROAD ,1.29531966312622,103.809758591447
CE16913J000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"473 FERNVALE STREET #01-06, FERNVALE RIVERGROVE S(790473)",473 FERNVALE STREET ,1.39779874741053,103.881698806174
CE16E64A000,HAO MART,HAO MART PTE. LTD.,"106 HENDERSON CRESCENT #01-47, HENDERSONVILLE S(150106)",106 HENDERSON CRESCENT ,1.28942607947152,103.822276781927
CE16I13V000,IROHA MART,IROHA INTERNATIONAL PTE. LTD.,"68 ORCHARD ROAD #B2-17,#B2-18, PLAZA SINGAPURA S(238839)",68 ORCHARD ROAD ,1.30083413030923,103.845072743164
CE16K18V000,FAIRPRICE SHOP,NTUC FAIRPRICE CO-OPERATIVE LTD,"574 ANG MO KIO AVENUE 10 #01-1847, S(560574)",574 ANG MO KIO AVENUE 10 ,1.37089456931834,103.856396509138
